date_time,measurement_number,temp_C,relative_hum_NaCl,relative_hum_Ice
2018-12-30 13:00:00,12657,-10.757,20.122,25.11
2018-12-30 13:15:00,12658,-11.65,20.316,25.89
2018-12-30 13:30:00,12659,-13.581,20.064,26.89
2018-12-30 13:45:00,12660,-14.865,20.011,27.67
2018-12-30 14:00:00,12661,-15.709,20.674,28.88
2018-12-30 14:15:00,12662,-16.409,21.31,29.98
2018-12-30 14:30:00,12663,-17.77,21.803,31.35
2018-12-30 14:45:00,12664,-19.423,21.963,32.59
2018-12-30 15:00:00,12665,-20.931,22.344,33.95
2018-12-30 15:15:00,12666,-22.218,22.737,35.18
2018-12-30 15:30:00,12667,-23.25,23.145,36.26
2018-12-30 15:45:00,12668,-24.543,23.44,37.39
2018-12-30 16:00:00,12669,-26.019,23.477,38.39
2018-12-30 16:15:00,12670,-27.153,23.271,38.92
2018-12-30 16:30:00,12671,-28.34,23.359,39.78
2018-12-30 16:45:00,12672,-29.121,23.537,40.47
2018-12-30 17:00:00,12673,-29.927,23.889,41.34
2018-12-30 17:15:00,12674,-30.76,24.413,42.41
2018-12-30 17:30:00,12675,-31.188,24.995,43.27
2018-12-30 17:45:00,12676,-31.772,25.679,44.33
2018-12-30 18:00:00,12677,-32.069,26.267,45.11
2018-12-30 18:15:00,12678,-32.143,26.987,45.88
2018-12-30 18:30:00,12679,-32.069,27.806,46.65
2018-12-30 18:45:00,12680,-31.92,28.802,47.55
2018-12-30 19:00:00,12681,-31.698,29.659,48.26
2018-12-30 19:15:00,12682,-31.045,30.584,48.76
2018-12-30 19:30:00,12683,-30.831,31.438,49.48
2018-12-30 19:45:00,12684,-30.619,32.06,49.96
2018-12-30 20:00:00,12685,-30.34,32.632,50.35
2018-12-30 20:15:00,12686,-29.79,33.146,50.51
2018-12-30 20:30:00,12687,-29.52,33.688,50.88
2018-12-30 20:45:00,12688,-29.253,34.173,51.19
2018-12-30 21:00:00,12689,-28.858,34.614,51.37
2018-12-30 21:15:00,12690,-28.086,35.154,51.41
2018-12-30 21:30:00,12691,-27.708,35.794,51.80
2018-12-30 21:45:00,12692,-26.371,36.284,51.43
2018-12-30 22:00:00,12693,-25.214,37.414,51.80
2018-12-30 22:15:00,12694,-24.709,38.554,52.61
2018-12-30 22:30:00,12695,-24.433,38.615,52.50
2018-12-30 22:45:00,12696,-23.943,38.131,51.69
2018-12-30 23:00:00,12697,-23.889,37.336,50.86
2018-12-30 23:15:00,12698,-24.323,36.14,49.95
2018-12-30 23:30:00,12699,-24.488,35.489,49.41
2018-12-30 23:45:00,12700,-24.433,35.437,49.32
2018-12-31 00:00:00,12701,-24.214,35.461,49.20
2018-12-31 00:15:00,12702,-23.781,35.71,49.17
2018-12-31 00:30:00,12703,-23.041,36.108,49.08
2018-12-31 00:45:00,12704,-22.626,36.616,49.32
2018-12-31 01:00:00,12705,-21.766,36.885,49.03
2018-12-31 01:15:00,12706,-20.167,37.064,48.17
2018-12-31 01:30:00,12707,-20.026,36.935,47.95
2018-12-31 01:45:00,12708,-19.7,36.477,47.28
2018-12-31 02:00:00,12709,-18.922,36.095,46.39
2018-12-31 02:15:00,12710,-18.252,35.757,45.62
2018-12-31 02:30:00,12711,-17.424,35.14,44.47
2018-12-31 02:45:00,12712,-16.284,34.668,43.25
2018-12-31 03:00:00,12713,-15.104,34.077,41.89
2018-12-31 03:15:00,12714,-14.197,32.972,40.20
2018-12-31 03:30:00,12715,-14.042,31.723,38.85
2018-12-31 03:45:00,12716,-14.392,30.845,38.20
2018-12-31 04:00:00,12717,-14.549,30.528,37.98
2018-12-31 04:15:00,12718,-13.965,30.613,37.69
2018-12-31 04:30:00,12719,-12.38,30.79,36.84
2018-12-31 04:45:00,12720,-9.851,30.474,34.88
2018-12-31 05:00:00,12721,-8.364,29.066,32.50
2018-12-31 05:15:00,12722,-9.066,26.586,30.48
2018-12-31 05:30:00,12723,-10.197,25.001,29.63
2018-12-31 05:45:00,12724,-10.616,24.594,29.49
2018-12-31 06:00:00,12725,-10.934,24.445,29.55
2018-12-31 06:15:00,12726,-10.476,24.511,29.32
2018-12-31 06:30:00,12727,-10.231,24.436,29.09
2018-12-31 06:45:00,12728,-9.747,24.316,28.65
2018-12-31 07:00:00,12729,-9.782,24,28.36
2018-12-31 07:15:00,12730,-8.864,23.786,27.55
2018-12-31 07:30:00,12731,-7.348,23.519,26.30
2018-12-31 07:45:00,12732,-5.141,23.235,24.58
2018-12-31 08:00:00,12733,-4.016,22.678,23.29
2018-12-31 08:15:00,12734,-3.807,21.731,22.21
2018-12-31 08:30:00,12735,-3.33,20.927,21.09
2018-12-31 08:45:00,12736,-3.301,20.284,20.43
2018-12-31 09:00:00,12737,-3.183,19.775,19.84
2018-12-31 09:15:00,12738,-3.153,19.324,19.37
2018-12-31 09:30:00,12739,-3.035,19.007,18.98
2018-12-31 09:45:00,12740,-3.124,18.677,18.71
2018-12-31 10:00:00,12741,-3.153,18.416,18.47
2018-12-31 10:15:00,12742,-3.183,18.089,18.16
2018-12-31 10:30:00,12743,-3.212,17.893,17.98
2018-12-31 10:45:00,12744,-3.449,17.619,17.86
2018-12-31 11:00:00,12745,-4.106,17.386,18.05
2018-12-31 11:15:00,12746,-5.141,17.067,18.41
2018-12-31 11:30:00,12747,-5.854,16.898,18.70
2018-12-31 11:45:00,12748,-6.898,16.839,19.32
2018-12-31 12:00:00,12749,-7.543,16.867,19.77
2018-12-31 12:15:00,12750,-8.231,17.021,20.37
2018-12-31 12:30:00,12751,-8.797,17.053,20.77
2018-12-31 12:45:00,12752,-10.127,16.913,21.50
2018-12-31 13:00:00,12753,-11.613,16.797,22.35
2018-12-31 13:15:00,12754,-13.05,17.001,23.48
2018-12-31 13:30:00,12755,-15.264,17.127,25.05
2018-12-31 13:45:00,12756,-17.04,17.212,26.29
2018-12-31 14:00:00,12757,-18.34,17.573,27.49
2018-12-31 14:15:00,12758,-19.194,18.083,28.56
2018-12-31 14:30:00,12759,-19.839,18.788,29.68
2018-12-31 14:45:00,12760,-20.738,19.411,30.89
2018-12-31 15:00:00,12761,-21.518,19.976,31.96
2018-12-31 15:15:00,12762,-21.916,20.624,32.87
2018-12-31 15:30:00,12763,-22.32,21.207,33.72
2018-12-31 15:45:00,12764,-22.678,21.792,34.53
2018-12-31 16:00:00,12765,-22.989,22.316,35.26
2018-12-31 16:15:00,12766,-23.515,22.702,35.99
2018-12-31 16:30:00,12767,-23.835,23.041,36.53
2018-12-31 16:45:00,12768,-24.323,23.456,37.27
2018-12-31 17:00:00,12769,-24.932,23.801,38.01
2018-12-31 17:15:00,12770,-25.671,24.043,38.73
2018-12-31 17:30:00,12771,-26.136,24.395,39.38
2018-12-31 17:45:00,12772,-26.789,24.85,40.26
2018-12-31 18:00:00,12773,-27.398,25.216,41.02
2018-12-31 18:15:00,12774,-27.959,25.585,41.76
2018-12-31 18:30:00,12775,-28.598,25.886,42.47
2018-12-31 18:45:00,12776,-29.386,26.232,43.33
2018-12-31 19:00:00,12777,-29.858,26.66,44.07
2018-12-31 19:15:00,12778,-30.201,27.274,44.90
2018-12-31 19:30:00,12779,-30.34,28.077,45.80
2018-12-31 19:45:00,12780,-30.479,28.935,46.75
2018-12-31 20:00:00,12781,-30.479,29.919,47.73
2018-12-31 20:15:00,12782,-30.479,30.927,48.74
2018-12-31 20:30:00,12783,-30.34,31.945,49.67
2018-12-31 20:45:00,12784,-30.201,32.932,50.56
2018-12-31 21:00:00,12785,-30.063,33.973,51.51
2018-12-31 21:15:00,12786,-29.858,34.932,52.34
2018-12-31 21:30:00,12787,-29.655,35.833,53.11
2018-12-31 21:45:00,12788,-29.386,36.71,53.81
2018-12-31 22:00:00,12789,-29.253,37.627,54.64
2018-12-31 22:15:00,12790,-28.989,38.472,55.31
2018-12-31 22:30:00,12791,-28.662,39.296,55.93
2018-12-31 22:45:00,12792,-27.959,40.193,56.37
2018-12-31 23:00:00,12793,-27.092,41.166,56.78
2018-12-31 23:15:00,12794,-26.253,42.138,57.20
2018-12-31 23:30:00,12795,-25.556,42.953,57.56
2018-12-31 23:45:00,12796,-24.988,43.472,57.71
2019-01-01 00:00:00,12797,-24.433,43.824,57.71
2019-01-01 00:15:00,12798,-23.889,44.008,57.54
2019-01-01 00:30:00,12799,-23.356,44.051,57.23
2019-01-01 00:45:00,12800,-22.833,43.896,56.74
2019-01-01 01:00:00,12801,-22.32,43.627,56.14
2019-01-01 01:15:00,12802,-21.716,43.397,55.51
2019-01-01 01:30:00,12803,-21.174,43.044,54.81
2019-01-01 01:45:00,12804,-20.499,42.706,54.03
2019-01-01 02:00:00,12805,-19.886,42.329,53.25
2019-01-01 02:15:00,12806,-19.285,41.891,52.43
2019-01-01 02:30:00,12807,-18.607,41.403,51.50
2019-01-01 02:45:00,12808,-17.64,40.802,50.27
2019-01-01 03:00:00,12809,-17.21,40.102,49.29
2019-01-01 03:15:00,12810,-16.618,39.476,48.28
2019-01-01 03:30:00,12811,-16.037,38.961,47.39
2019-01-01 03:45:00,12812,-13.466,39.229,45.98
2019-01-01 04:00:00,12813,-11.65,39.558,45.13
2019-01-01 04:15:00,12814,-10.546,38.201,43.06
2019-01-01 04:30:00,12815,-9.405,36.771,40.88
2019-01-01 04:45:00,12816,-8.198,35.511,38.84
2019-01-01 05:00:00,12817,-7.026,33.683,36.25
2019-01-01 05:15:00,12818,-6.105,31.929,33.90
2019-01-01 05:30:00,12819,-5.979,30.456,32.34
2019-01-01 05:45:00,12820,-6.136,29.541,31.53
2019-01-01 06:00:00,12821,-5.542,28.47,30.07
2019-01-01 06:15:00,12822,-5.141,27.439,28.78
2019-01-01 06:30:00,12823,-3.986,26.557,27.15
2019-01-01 06:45:00,12824,-2.566,25.972,25.64
2019-01-01 07:00:00,12825,-1.67,24.862,23.95
2019-01-01 07:15:00,12826,-0.845,23.544,22.09
2019-01-01 07:30:00,12827,-0.032,22.505,20.53
2019-01-01 07:45:00,12828,0.742,21.521,19.04
2019-01-01 08:00:00,12829,1.588,20.664,17.63
2019-01-01 08:15:00,12830,2.343,19.467,15.94
2019-01-01 08:30:00,12831,2.503,18.753,15.13
2019-01-01 08:45:00,12832,3.433,18.082,13.85
2019-01-01 09:00:00,12833,3.564,17.56,13.24
2019-01-01 09:15:00,12834,2.289,17.554,14.07
2019-01-01 09:30:00,12835,2.477,16.903,13.29
2019-01-01 09:45:00,12836,2.956,16.797,12.88
2019-01-01 10:00:00,12837,3.696,16.372,11.97
2019-01-01 10:15:00,12838,3.301,15.985,11.84
2019-01-01 10:30:00,12839,2.664,15.586,11.85
2019-01-01 10:45:00,12840,1.94,15.217,11.96
2019-01-01 11:00:00,12841,1.643,14.936,11.87
2019-01-01 11:15:00,12842,1.208,14.847,12.06
2019-01-01 11:30:00,12843,0.301,14.537,12.34
2019-01-01 11:45:00,12844,-0.789,14.284,12.80
2019-01-01 12:00:00,12845,-1.958,14.227,13.50
2019-01-01 12:15:00,12846,-3.508,14.282,14.56
2019-01-01 12:30:00,12847,-5.48,14.315,15.88
2019-01-01 12:45:00,12848,-6.706,14.449,16.81
2019-01-01 13:00:00,12849,-8.297,14.629,18.02
2019-01-01 13:15:00,12850,-9.473,14.827,18.98
2019-01-01 13:30:00,12851,-10.301,15.042,19.74
2019-01-01 13:45:00,12852,-12.123,15.139,21.02
2019-01-01 14:00:00,12853,-13.619,15.315,22.17
2019-01-01 14:15:00,12854,-15.385,15.538,23.54
2019-01-01 14:30:00,12855,-17.167,16.009,25.17
2019-01-01 14:45:00,12856,-18.563,16.246,26.31
2019-01-01 15:00:00,12857,-18.787,16.671,26.88
2019-01-01 15:15:00,12858,-19.331,17.077,27.64
2019-01-01 15:30:00,12859,-19.7,17.367,28.17
2019-01-01 15:45:00,12860,-19.654,17.744,28.52
2019-01-01 16:00:00,12861,-20.262,17.956,29.13
2019-01-01 16:15:00,12862,-21.272,17.646,29.47
2019-01-01 16:30:00,12863,-22.678,17.376,30.12
2019-01-01 16:45:00,12864,-24.433,17.332,31.21
2019-01-01 17:00:00,12865,-24.876,17.797,31.97
2019-01-01 17:15:00,12866,-25.671,19.304,33.99
2019-01-01 17:30:00,12867,-26.136,20.941,35.93
2019-01-01 17:45:00,12868,-26.371,22.431,37.57
2019-01-01 18:00:00,12869,-26.49,23.74,38.96
2019-01-01 18:15:00,12870,-26.312,24.918,40.02
2019-01-01 18:30:00,12871,-25.902,26.171,41.01
2019-01-01 18:45:00,12872,-25.556,27.179,41.79
2019-01-01 19:00:00,12873,-25.384,27.903,42.40
2019-01-01 19:15:00,12874,-24.988,28.441,42.68
2019-01-01 19:30:00,12875,-25.844,29.041,43.84
2019-01-01 19:45:00,12876,-25.157,29.015,43.37
2019-01-01 20:00:00,12877,-25.214,29.422,43.81
2019-01-01 20:15:00,12878,-24.543,29.749,43.70
2019-01-01 20:30:00,12879,-25.101,30.078,44.39
2019-01-01 20:45:00,12880,-25.902,30.12,44.96
2019-01-01 21:00:00,12881,-26.136,30.39,45.38
2019-01-01 21:15:00,12882,-26.077,31.038,45.99
2019-01-01 21:30:00,12883,-25.214,31.792,46.18
2019-01-01 21:45:00,12884,-24.105,32.486,46.15
2019-01-01 22:00:00,12885,-23.621,33.031,46.38
2019-01-01 22:15:00,12886,-22.473,33.848,46.46
2019-01-01 22:30:00,12887,-21.966,34.572,46.85
2019-01-01 22:45:00,12888,-21.567,34.38,46.40
2019-01-01 23:00:00,12889,-21.028,33.998,45.67
2019-01-01 23:15:00,12890,-21.125,33.343,45.07
2019-01-01 23:30:00,12891,-20.98,32.535,44.17
2019-01-01 23:45:00,12892,-21.125,32.285,44.02
2019-01-02 00:00:00,12893,-20.931,32.216,43.82
2019-01-02 00:15:00,12894,-20.738,32.382,43.86
2019-01-02 00:30:00,12895,-20.595,32.574,43.96
2019-01-02 00:45:00,12896,-20.69,32.711,44.16
2019-01-02 01:00:00,12897,-20.931,32.775,44.38
2019-01-02 01:15:00,12898,-20.451,33.147,44.44
2019-01-02 01:30:00,12899,-18.563,34.96,45.03
2019-01-02 01:45:00,12900,-17.04,37.59,46.67
2019-01-02 02:00:00,12901,-15.873,39.272,47.59
2019-01-02 02:15:00,12902,-14.905,40.378,48.07
2019-01-02 02:30:00,12903,-15.064,40.359,48.15
2019-01-02 02:45:00,12904,-14.549,39.514,46.97
2019-01-02 03:00:00,12905,-16.037,39.224,47.65
2019-01-02 03:15:00,12906,-17.125,38.194,47.33
2019-01-02 03:30:00,12907,-17.597,37.878,47.32
2019-01-02 03:45:00,12908,-17.727,38.038,47.56
2019-01-02 04:00:00,12909,-17.467,38.417,47.77
2019-01-02 04:15:00,12910,-17.295,38.786,48.03
2019-01-02 04:30:00,12911,-15.954,38.824,47.19
2019-01-02 04:45:00,12912,-15.385,38.509,46.51
2019-01-02 05:00:00,12913,-14.667,37.562,45.10
2019-01-02 05:15:00,12914,-14.159,36.821,44.02
2019-01-02 05:30:00,12915,-13.696,35.892,42.79
2019-01-02 05:45:00,12916,-13.201,35.169,41.75
2019-01-02 06:00:00,12917,-13.126,34.219,40.75
2019-01-02 06:15:00,12918,-12.714,33.6,39.86
2019-01-02 06:30:00,12919,-14.042,32.807,39.93
2019-01-02 06:45:00,12920,-15.024,32.29,40.06
2019-01-02 07:00:00,12921,-15.832,32.301,40.59
2019-01-02 07:15:00,12922,-16.367,32.667,41.31
2019-01-02 07:30:00,12923,-16.828,33.336,42.27
2019-01-02 07:45:00,12924,-17.424,34.313,43.64
2019-01-02 08:00:00,12925,-17.381,35.233,44.53
2019-01-02 08:15:00,12926,-17.338,35.915,45.18
2019-01-02 08:30:00,12927,-17.295,36.829,46.07
2019-01-02 08:45:00,12928,-16.786,37.355,46.27
2019-01-02 09:00:00,12929,-16.702,37.862,46.72
2019-01-02 09:15:00,12930,-16.326,38.168,46.78
2019-01-02 09:30:00,12931,-16.409,37.895,46.56
2019-01-02 09:45:00,12932,-16.744,37.945,46.83
2019-01-02 10:00:00,12933,-16.828,37.906,46.84
2019-01-02 10:15:00,12934,-16.955,37.892,46.91
2019-01-02 10:30:00,12935,-17.338,37.994,47.26
2019-01-02 10:45:00,12936,-17.338,38.14,47.41
2019-01-02 11:00:00,12937,-15.466,38.5,46.55
2019-01-02 11:15:00,12938,-13.543,38.101,44.90
2019-01-02 11:30:00,12939,-12.013,36.43,42.24
2019-01-02 11:45:00,12940,-10.863,34.36,39.42
2019-01-02 12:00:00,12941,-12.159,32.509,38.41
2019-01-02 12:15:00,12942,-14.042,31.12,38.25
2019-01-02 12:30:00,12943,-15.385,30.028,38.03
2019-01-02 12:45:00,12944,-16.492,29.203,37.92
2019-01-02 13:00:00,12945,-17.727,28.489,38.01
2019-01-02 13:15:00,12946,-18.967,28.199,38.53
2019-01-02 13:30:00,12947,-18.518,28.179,38.22
2019-01-02 13:45:00,12948,-17.253,28.682,37.90
2019-01-02 14:00:00,12949,-16.828,29.112,38.05
2019-01-02 14:15:00,12950,-17.338,29.066,38.34
2019-01-02 14:30:00,12951,-18.296,29.161,39.05
2019-01-02 14:45:00,12952,-19.469,30.191,40.85
2019-01-02 15:00:00,12953,-20.026,31.714,42.73
2019-01-02 15:15:00,12954,-20.167,33.088,44.20
2019-01-02 15:30:00,12955,-20.547,34.517,45.87
2019-01-02 15:45:00,12956,-20.642,36.024,47.44
2019-01-02 16:00:00,12957,-20.738,37.724,49.20
2019-01-02 16:15:00,12958,-21.916,38.452,50.70
2019-01-02 16:30:00,12959,-22.781,38.609,51.42
2019-01-02 16:45:00,12960,-24.214,38.641,52.38
2019-01-02 17:00:00,12961,-25.101,38.423,52.74
2019-01-02 17:15:00,12962,-25.498,39,53.57
2019-01-02 17:30:00,12963,-25.556,40.066,54.68
2019-01-02 17:45:00,12964,-25.441,41.346,55.88
2019-01-02 18:00:00,12965,-25.384,42.696,57.20
2019-01-02 18:15:00,12966,-25.214,43.943,58.33
2019-01-02 18:30:00,12967,-25.101,45.095,59.41
2019-01-02 18:45:00,12968,-24.932,46.112,60.32
2019-01-02 19:00:00,12969,-24.598,47.094,61.08
2019-01-02 19:15:00,12970,-24.214,48.054,61.79
2019-01-02 19:30:00,12971,-23.781,48.938,62.40
2019-01-02 19:45:00,12972,-23.462,49.805,63.06
2019-01-02 20:00:00,12973,-23.093,50.514,63.52
2019-01-02 20:15:00,12974,-22.833,51.07,63.91
2019-01-02 20:30:00,12975,-22.422,51.487,64.06
2019-01-02 20:45:00,12976,-21.966,51.774,64.05
2019-01-02 21:00:00,12977,-22.016,51.685,64.00
2019-01-02 21:15:00,12978,-22.524,51.199,63.84
2019-01-02 21:30:00,12979,-23.303,50.537,63.68
2019-01-02 21:45:00,12980,-23.409,50.085,63.30
2019-01-02 22:00:00,12981,-23.515,50.178,63.46
2019-01-02 22:15:00,12982,-23.568,50.279,63.60
2019-01-02 22:30:00,12983,-23.462,50.567,63.82
2019-01-02 22:45:00,12984,-23.462,50.92,64.17
2019-01-02 23:00:00,12985,-23.462,51.191,64.44
2019-01-02 23:15:00,12986,-23.356,51.397,64.58
2019-01-02 23:30:00,12987,-22.729,51.792,64.57
2019-01-02 23:45:00,12988,-21.916,52.244,64.49
2019-01-03 00:00:00,12989,-21.272,52.425,64.25
2019-01-03 00:15:00,12990,-21.028,52.3,63.97
2019-01-03 00:30:00,12991,-20.931,52.043,63.65
2019-01-03 00:45:00,12992,-20.167,51.313,62.42
2019-01-03 01:00:00,12993,-19.793,50.986,61.85
2019-01-03 01:15:00,12994,-19.561,50.498,61.21
2019-01-03 01:30:00,12995,-19.24,49.827,60.33
2019-01-03 01:45:00,12996,-18.34,48.82,58.74
2019-01-03 02:00:00,12997,-17.553,47.645,57.05
2019-01-03 02:15:00,12998,-17.04,46.08,55.16
2019-01-03 02:30:00,12999,-16.997,44.467,53.52
2019-01-03 02:45:00,13000,-17.125,43.223,52.35
2019-01-03 03:00:00,13001,-17.125,42.248,51.38
2019-01-03 03:15:00,13002,-16.326,41.453,50.06
2019-01-03 03:30:00,13003,-15.547,40.853,48.96
2019-01-03 03:45:00,13004,-14.51,39.724,47.16
2019-01-03 04:00:00,13005,-13.888,38.357,45.38
2019-01-03 04:15:00,13006,-13.126,37.052,43.58
2019-01-03 04:30:00,13007,-12.676,35.583,41.82
2019-01-03 04:45:00,13008,-12.38,34.265,40.31
2019-01-03 05:00:00,13009,-11.613,33.228,38.78
2019-01-03 05:15:00,13010,-10.863,32.332,37.39
2019-01-03 05:30:00,13011,-10.231,31.417,36.07
2019-01-03 05:45:00,13012,-9.542,30.655,34.86
2019-01-03 06:00:00,13013,-8.797,30.293,34.01
2019-01-03 06:15:00,13014,-8.797,29.831,33.55
2019-01-03 06:30:00,13015,-8.066,28.597,31.84
2019-01-03 06:45:00,13016,-8.73,27.764,31.44
2019-01-03 07:00:00,13017,-8.63,27.244,30.85
2019-01-03 07:15:00,13018,-8.864,26.54,30.30
2019-01-03 07:30:00,13019,-9.337,26.004,30.07
2019-01-03 07:45:00,13020,-8.331,25.709,29.12
2019-01-03 08:00:00,13021,-8,25.327,28.53
2019-01-03 08:15:00,13022,-7.51,24.831,27.71
2019-01-03 08:30:00,13023,-6.77,24.32,26.72
2019-01-03 08:45:00,13024,-6.642,23.856,26.17
2019-01-03 09:00:00,13025,-6.168,23.352,25.36
2019-01-03 09:15:00,13026,-5.233,22.974,24.38
2019-01-03 09:30:00,13027,-4.076,22.385,23.03
2019-01-03 09:45:00,13028,-1.929,21.859,21.11
2019-01-03 10:00:00,13029,-0.62,21.624,20.03
2019-01-03 10:15:00,13030,0.218,21.226,19.08
2019-01-03 10:30:00,13031,0.55,20.14,17.78
2019-01-03 10:45:00,13032,0.246,19.011,16.85
2019-01-03 11:00:00,13033,0.384,18.299,16.05
2019-01-03 11:15:00,13034,-0.06,17.683,15.72
2019-01-03 11:30:00,13035,-1.015,17.235,15.89
2019-01-03 11:45:00,13036,-1.356,17.281,16.16
2019-01-03 12:00:00,13037,-1.958,18.422,17.69
2019-01-03 12:15:00,13038,-2.771,18.049,17.85
2019-01-03 12:30:00,13039,-5.418,17.246,18.77
2019-01-03 12:45:00,13040,-7.869,17.042,20.16
2019-01-03 13:00:00,13041,-10.546,16.698,21.55
2019-01-03 13:15:00,13042,-12.751,16.764,23.05
2019-01-03 13:30:00,13043,-14.746,17.252,24.84
2019-01-03 13:45:00,13044,-16.87,17.849,26.81
2019-01-03 14:00:00,13045,-18.877,18.663,28.93
2019-01-03 14:15:00,13046,-19.24,20.003,30.51
2019-01-03 14:30:00,13047,-19.331,22.368,32.93
2019-01-03 14:45:00,13048,-19.933,24.946,35.90
2019-01-03 15:00:00,13049,-20.167,27.494,38.60
2019-01-03 15:15:00,13050,-20.214,30.39,41.53
2019-01-03 15:30:00,13051,-20.309,33.103,44.30
2019-01-03 15:45:00,13052,-20.499,35.457,46.78
2019-01-03 16:00:00,13053,-21.125,37.188,48.92
2019-01-03 16:15:00,13054,-22.016,38.699,51.01
2019-01-03 16:30:00,13055,-22.937,40.301,53.21
2019-01-03 16:45:00,13056,-23.674,41.906,55.29
2019-01-03 17:00:00,13057,-24.214,43.463,57.20
2019-01-03 17:15:00,13058,-24.378,45.443,59.29
2019-01-03 17:30:00,13059,-24.709,47.545,61.61
2019-01-03 17:45:00,13060,-25.101,49.18,63.50
2019-01-03 18:00:00,13061,-26.253,50.171,65.24
2019-01-03 18:15:00,13062,-27.959,48.918,65.09
2019-01-03 18:30:00,13063,-29.386,47.899,65.00
2019-01-03 18:45:00,13064,-30.27,47.206,64.88
2019-01-03 19:00:00,13065,-30.76,46.947,64.94
2019-01-03 19:15:00,13066,-30.76,47.027,65.02
2019-01-03 19:30:00,13067,-30.201,47.565,65.20
2019-01-03 19:45:00,13068,-29.453,48.481,65.63
2019-01-03 20:00:00,13069,-28.727,49.394,66.07
2019-01-03 20:15:00,13070,-28.149,50.258,66.55
2019-01-03 20:30:00,13071,-27.833,51.081,67.17
2019-01-03 20:45:00,13072,-27.584,51.68,67.61
2019-01-03 21:00:00,13073,-27.833,52.12,68.21
2019-01-03 21:15:00,13074,-27.833,52.199,68.29
2019-01-03 21:30:00,13075,-27.337,52.438,68.21
2019-01-03 21:45:00,13076,-26.729,52.8,68.17
2019-01-03 22:00:00,13077,-26.253,53.195,68.26
2019-01-03 22:15:00,13078,-25.728,53.519,68.24
2019-01-03 22:30:00,13079,-25.101,53.993,68.31
2019-01-03 22:45:00,13080,-24.16,54.573,68.28
2019-01-03 23:00:00,13081,-23.568,55.043,68.36
2019-01-03 23:15:00,13082,-23.409,54.963,68.18
2019-01-03 23:30:00,13083,-23.25,54.535,67.65
2019-01-03 23:45:00,13084,-23.093,53.972,66.98
2019-01-04 00:00:00,13085,-22.989,53.425,66.37
2019-01-04 00:15:00,13086,-22.781,52.919,65.73
2019-01-04 00:30:00,13087,-22.626,52.457,65.16
2019-01-04 00:45:00,13088,-22.575,52.005,64.68
2019-01-04 01:00:00,13089,-22.32,51.529,64.04
2019-01-04 01:15:00,13090,-22.117,51.18,63.56
2019-01-04 01:30:00,13091,-21.617,50.792,62.84
2019-01-04 01:45:00,13092,-20.738,50.459,61.94
2019-01-04 02:00:00,13093,-19.886,50.256,61.18
2019-01-04 02:15:00,13094,-19.423,49.745,60.37
2019-01-04 02:30:00,13095,-18.607,49.227,59.32
2019-01-04 02:45:00,13096,-18.032,48.501,58.22
2019-01-04 03:00:00,13097,-17.295,47.456,56.70
2019-01-04 03:15:00,13098,-16.618,46.195,55.00
2019-01-04 03:30:00,13099,-16.202,44.629,53.16
2019-01-04 03:45:00,13100,-16.202,42.967,51.50
2019-01-04 04:00:00,13101,-15.954,41.325,49.70
2019-01-04 04:15:00,13102,-16.119,40.087,48.56
2019-01-04 04:30:00,13103,-16.284,39.195,47.78
2019-01-04 04:45:00,13104,-16.367,38.572,47.21
2019-01-04 05:00:00,13105,-16.326,38.109,46.72
2019-01-04 05:15:00,13106,-15.506,37.821,45.90
2019-01-04 05:30:00,13107,-13.772,37.277,44.23
2019-01-04 05:45:00,13108,-12.975,36.147,42.58
2019-01-04 06:00:00,13109,-12.306,34.843,40.84
2019-01-04 06:15:00,13110,-12.159,33.445,39.35
2019-01-04 06:30:00,13111,-11.94,32.591,38.35
2019-01-04 06:45:00,13112,-11.831,31.814,37.50
2019-01-04 07:00:00,13113,-12.159,31.236,37.14
2019-01-04 07:15:00,13114,-12.233,30.743,36.69
2019-01-04 07:30:00,13115,-11.794,30.357,36.02
2019-01-04 07:45:00,13116,-13.277,30.646,37.28
2019-01-04 08:00:00,13117,-13.965,31.187,38.26
2019-01-04 08:15:00,13118,-14.432,31.716,39.10
2019-01-04 08:30:00,13119,-14.314,32.119,39.42
2019-01-04 08:45:00,13120,-14.236,32.517,39.77
2019-01-04 09:00:00,13121,-13.657,32.634,39.51
2019-01-04 09:15:00,13122,-13.619,32.427,39.28
2019-01-04 09:30:00,13123,-13.315,31.853,38.51
2019-01-04 09:45:00,13124,-12.863,31.2,37.56
2019-01-04 10:00:00,13125,-12.196,30.32,36.25
2019-01-04 10:15:00,13126,-12.159,29.286,35.19
2019-01-04 10:30:00,13127,-12.491,28.307,34.43
2019-01-04 10:45:00,13128,-12.751,27.886,34.17
2019-01-04 11:00:00,13129,-12.825,27.327,33.66
2019-01-04 11:15:00,13130,-13.696,26.764,33.67
2019-01-04 11:30:00,13131,-15.064,26.038,33.83
2019-01-04 11:45:00,13132,-16.451,25.742,34.44
2019-01-04 12:00:00,13133,-17.553,25.897,35.31
2019-01-04 12:15:00,13134,-16.955,26.342,35.36
2019-01-04 12:30:00,13135,-16.243,27.375,35.93
2019-01-04 12:45:00,13136,-16.326,28.249,36.86
2019-01-04 13:00:00,13137,-17.51,27.934,37.32
2019-01-04 13:15:00,13138,-19.012,27.352,37.71
